"Station.ID","Date","Data","ENS","UTMX","UTMY","WS","T2","PBL00","PBL12","TP","POP","ALT","Imperviousness","Builtup","roads","highways","HUD","LUD","Agriculture","Forests"
IT0524A,"05/07/2022",NA,20.80,540.314,5043.317,0.9,305.0,129.2,1715.9,0.15,67455.2,144.0,1.543e+01,1.022e-01,2.519e+04,1.532e+04,1.643e-01,5.834e-02,7.075e-01,1.946e-02
IT0544A,"05/07/2022",14.00,19.39,565.639,4963.722,2.4,304.3,180.3,1846.1,0.02,6731.2,222.0,2.388e+00,2.211e-02,0.000e+00,0.000e+00,2.170e-02,9.503e-03,2.524e-01,2.478e-01
IT0591A,"05/07/2022",8.42,10.72,658.221,5084.119,1.2,298.6,166.3,1705.3,0.07,51155.2,194.0,1.052e+01,8.387e-02,2.360e+04,2.210e+04,1.213e-01,3.371e-02,1.800e-01,4.443e-01
IT0594A,"05/07/2022",20.52,18.74,595.527,5043.761,1.7,305.2,163.9,2097.9,0.19,182383.0,179.0,3.244e+01,2.359e-01,8.729e+03,5.001e+04,3.400e-01,1.726e-01,2.024e-01,2.149e-01
IT0611A,"05/07/2022",NA,44.87,1044.295,4132.736,4.1,307.4,39.3,681.8,0.00,7814.3,243.0,6.648e+00,5.165e-02,0.000e+00,1.736e+04,1.544e-02,9.942e-02,3.015e-01,3.878e-01
IT0614A,"05/07/2022",30.80,45.32,1050.002,4130.178,4.1,305.1,31.6,425.5,0.00,12609.9,18.0,1.726e+01,1.457e-01,0.000e+00,1.912e+04,3.234e-02,1.972e-01,1.593e-01,1.725e-01
IT0618A,"05/07/2022",33.00,43.48,1052.181,4137.272,4.2,303.0,45.7,230.1,0.00,26371.5,15.0,2.046e+01,1.805e-01,0.000e+00,0.000e+00,9.734e-02,7.237e-02,6.695e-02,2.116e-02
IT0620A,"05/07/2022",NA,44.11,1056.797,4124.190,3.4,302.8,44.0,186.9,0.00,100834.8,70.0,2.673e+01,2.217e-01,3.509e+04,5.371e+03,1.858e-01,9.712e-02,1.291e-01,9.163e-02
IT0623A,"05/07/2022",NA,14.34,508.235,5030.972,0.8,306.5,62.4,2199.5,0.02,335540.3,115.0,3.564e+01,2.430e-01,2.801e+04,3.279e+04,3.831e-01,1.954e-01,3.789e-01,0.000e+00
IT0643A,"05/07/2022",NA,14.99,469.370,4972.648,0.5,304.7,148.9,1439.2,0.00,68133.1,95.0,1.464e+01,8.365e-02,1.842e+04,6.058e+04,1.145e-01,1.027e-01,6.916e-01,7.103e-03
IT0663A,"05/07/2022",NA,11.05,684.347,5065.050,0.2,300.4,71.4,1150.3,0.04,56224.8,189.0,1.562e+01,1.275e-01,3.052e+04,0.000e+00,1.721e-01,6.608e-02,2.794e-01,3.020e-01
IT0692A,"05/07/2022",15.33,12.96,492.570,4994.249,0.7,307.0,175.6,2306.7,0.00,9091.6,82.0,6.173e+00,3.547e-02,0.000e+00,0.000e+00,4.133e-02,5.389e-02,7.533e-01,8.122e-02
IT0702A,"05/07/2022",NA,25.16,628.698,4950.878,1.9,306.0,40.8,1847.3,0.00,126006.6,56.0,2.249e+01,2.027e-01,3.697e+04,2.679e+04,2.521e-01,1.570e-01,5.372e-01,0.000e+00
IT0703A,"05/07/2022",NA,7.16,689.831,5102.735,1.7,295.0,19.6,1994.7,0.23,15757.2,389.0,4.092e+00,3.779e-02,5.426e+02,1.932e+04,7.327e-02,1.440e-02,1.191e-01,5.912e-01
IT0705A,"05/07/2022",15.39,16.45,515.310,5034.380,0.9,306.3,84.9,2040.7,0.03,823124.0,117.0,6.297e+01,4.893e-01,8.286e+04,1.885e+04,7.704e-01,1.503e-01,6.192e-02,0.000e+00
IT0706A,"05/07/2022",16.98,18.71,525.594,5036.635,0.8,305.6,87.5,1752.8,0.08,116964.3,114.0,2.674e+01,1.490e-01,2.509e+04,3.330e+04,1.804e-01,2.179e-01,4.878e-01,0.000e+00
IT0707A,"05/07/2022",13.24,17.04,550.135,5059.838,1.4,304.3,276.1,2030.5,0.06,182980.1,233.0,3.624e+01,2.520e-01,1.882e+04,6.512e+04,3.568e-01,1.588e-01,2.873e-01,7.591e-02
IT0709A,"05/07/2022",18.84,23.75,641.773,5000.578,0.8,305.8,131.5,1921.6,0.02,71541.1,22.0,2.207e+01,1.319e-01,4.537e+04,1.665e+04,2.106e-01,1.416e-01,4.742e-01,4.528e-02
IT0721A,"05/07/2022",20.00,25.03,651.070,4944.286,1.2,306.1,39.4,1848.0,0.00,156421.7,38.0,2.742e+01,2.101e-01,9.717e+03,7.373e+04,2.679e-01,1.558e-01,5.418e-01,0.000e+00
IT0732A,"05/07/2022",NA,6.26,484.792,5075.857,1.2,303.2,29.7,2007.8,0.01,94469.9,420.0,1.510e+01,1.094e-01,2.305e+04,1.559e+03,3.674e-01,2.365e-02,1.241e-02,4.005e-01
IT0737A,"05/07/2022",NA,14.17,581.030,5062.755,1.5,301.9,109.3,1961.8,0.10,8513.8,359.0,1.945e+00,1.284e-02,0.000e+00,0.000e+00,2.144e-02,4.729e-03,1.492e-02,3.793e-01
IT0740A,"05/07/2022",NA,15.73,593.559,5056.418,1.9,301.9,71.8,1953.2,0.21,50002.1,273.0,9.106e+00,7.367e-02,0.000e+00,0.000e+00,1.118e-01,2.538e-02,1.232e-02,7.872e-01
IT0741A,"05/07/2022",NA,23.48,601.972,5011.421,0.9,305.1,72.7,1714.2,0.17,10715.4,47.0,4.971e+00,2.758e-02,7.382e+03,0.000e+00,4.819e-02,0.000e+00,9.360e-01,0.000e+00
IT0742A,"05/07/2022",16.75,15.16,608.003,5054.922,1.7,301.6,42.5,1614.1,0.25,12514.4,414.0,4.687e+00,2.978e-02,0.000e+00,5.093e+03,5.068e-02,1.464e-02,0.000e+00,6.966e-01
IT0753A,"05/07/2022",10.86,9.83,643.101,5083.643,1.1,298.8,41.5,1068.5,0.03,33330.7,80.0,7.968e+00,5.734e-02,5.111e+04,0.000e+00,1.035e-01,1.676e-02,6.320e-02,5.072e-01
IT0755A,"05/07/2022",26.00,24.97,744.160,4900.296,2.5,305.3,57.0,1729.6,0.03,98053.3,25.0,2.096e+01,1.888e-01,2.265e+04,2.901e+04,2.262e-01,1.159e-01,2.526e-01,3.208e-03
IT0761A,"05/07/2022",NA,16.35,514.271,5032.866,0.8,306.4,82.8,2058.0,0.03,701333.1,113.0,5.358e+01,4.159e-01,6.096e+04,1.033e+04,6.691e-01,1.241e-01,1.912e-01,0.000e+00
IT0771A,"05/07/2022",10.76,7.89,506.497,5072.323,0.2,302.4,75.0,1861.2,0.04,119900.2,200.0,2.074e+01,1.576e-01,3.907e+04,2.527e+04,3.193e-01,6.020e-02,3.696e-02,4.009e-01
IT0775A,"05/07/2022",NA,5.39,529.738,5109.366,0.6,298.5,17.1,1936.7,0.00,14513.6,239.0,6.074e+00,0.000e+00,1.485e+04,2.095e+04,8.665e-02,2.533e-02,1.671e-01,4.108e-01
IT0776A,"05/07/2022",7.22,8.44,531.045,5078.987,0.8,299.7,59.0,1714.2,0.06,78053.7,275.0,1.177e+01,8.511e-02,2.007e+04,3.063e+04,1.776e-01,6.467e-02,1.056e-02,5.280e-01
IT0777A,"05/07/2022",NA,14.39,531.623,5060.570,0.7,303.7,140.8,1789.6,0.07,77831.4,278.0,1.885e+01,1.293e-01,1.861e+04,0.000e+00,2.379e-01,4.600e-02,1.920e-01,1.652e-01
IT0778A,"05/07/2022",19.86,21.55,546.188,5040.703,1.0,305.3,164.5,1820.3,0.13,55891.7,123.0,1.645e+01,9.812e-02,2.522e+04,2.296e+04,1.228e-01,8.465e-02,7.745e-01,2.440e-03
IT0794A,"05/07/2022",NA,31.12,1052.140,4244.932,2.7,304.6,200.6,583.2,0.00,32096.4,109.0,1.216e+01,9.626e-02,1.332e+04,1.977e+04,1.015e-01,6.689e-02,4.015e-01,9.136e-02
IT0804A,"05/07/2022",23.00,24.21,605.332,4960.886,1.0,304.9,50.9,1549.1,0.01,147926.0,61.0,2.600e+01,1.961e-01,1.405e+04,4.660e+04,2.711e-01,1.836e-01,5.167e-01,1.271e-02
IT0813A,"05/07/2022",40.60,36.50,967.195,4115.609,5.4,303.7,45.2,235.5,0.00,73854.8,9.0,2.033e+01,1.551e-01,1.642e+04,0.000e+00,1.428e-01,1.100e-01,3.720e-01,6.535e-03
IT0817A,"05/07/2022",41.70,36.34,979.349,4124.715,5.4,308.0,29.8,402.5,0.00,27605.6,299.0,3.861e+00,2.491e-02,0.000e+00,0.000e+00,3.337e-02,0.000e+00,4.483e-01,4.760e-02
IT0825A,"05/07/2022",NA,34.91,787.596,4649.766,4.6,309.8,33.8,1830.0,0.00,388167.1,35.0,3.193e+01,2.594e-01,6.997e+04,4.093e+04,4.513e-01,2.129e-01,1.693e-01,3.250e-02
IT0828A,"05/07/2022",20.00,35.30,791.154,4642.750,4.2,309.7,31.2,1851.9,0.00,739240.2,41.0,5.252e+01,4.131e-01,7.595e+04,1.644e+04,6.934e-01,1.171e-01,7.688e-02,0.000e+00
IT0832A,"05/07/2022",NA,28.09,732.712,4816.197,4.3,306.3,34.2,2627.2,0.00,74320.9,258.0,1.193e+01,8.777e-02,2.890e+04,0.000e+00,1.376e-01,6.952e-02,3.579e-01,1.421e-01
IT0837A,"05/07/2022",15.81,18.32,543.366,5053.430,1.2,305.0,206.2,1872.4,0.07,96451.1,188.0,2.680e+01,1.785e-01,9.668e+03,2.038e+04,2.348e-01,1.103e-01,4.887e-01,3.814e-02
IT0839A,"05/07/2022",19.81,22.16,555.209,5023.987,0.6,305.1,229.4,1658.4,0.11,51379.1,76.0,1.333e+01,9.223e-02,1.557e+04,5.453e+03,1.412e-01,5.387e-02,7.669e-01,1.252e-02
IT0840A,"05/07/2022",24.56,22.34,567.771,5014.943,0.6,304.9,241.3,1597.3,0.10,13261.3,66.0,5.224e+00,3.562e-02,1.256e+04,0.000e+00,5.287e-02,0.000e+00,9.264e-01,5.022e-03
IT0842A,"05/07/2022",NA,23.42,578.998,5014.456,0.4,305.0,130.8,1638.5,0.13,12107.8,54.0,5.147e+00,3.460e-02,1.087e+03,0.000e+00,4.452e-02,3.293e-03,9.365e-01,0.000e+00
IT0852A,"05/07/2022",17.28,29.34,486.148,4919.149,2.0,299.3,146.0,252.6,0.01,113542.5,4.0,2.234e+01,1.401e-01,1.852e+04,2.596e+04,8.782e-02,1.343e-01,0.000e+00,3.257e-01
IT0853A,"05/07/2022",NA,29.76,490.938,4918.356,1.9,299.3,137.1,253.5,0.00,265925.2,8.0,3.458e+01,2.307e-01,2.300e+04,4.974e+04,1.893e-01,1.699e-01,0.000e+00,2.397e-01
IT0854A,"05/07/2022",NA,29.95,494.218,4918.321,2.0,299.4,125.1,269.6,0.00,385008.2,111.0,3.500e+01,2.530e-01,3.994e+04,5.140e+04,2.983e-01,1.061e-01,5.421e-03,3.191e-01
IT0856A,"05/07/2022",NA,29.93,495.303,4917.146,1.9,299.2,120.9,256.4,0.00,364957.5,10.0,3.561e+01,2.668e-01,3.601e+04,4.317e+04,2.989e-01,6.611e-02,8.114e-03,2.645e-01
IT0860A,"05/07/2022",NA,28.17,679.544,4850.506,2.3,306.0,24.2,1965.9,0.01,317329.2,41.0,3.270e+01,2.853e-01,7.294e+04,1.515e+04,4.554e-01,1.526e-01,2.153e-01,1.521e-02
IT0861A,"05/07/2022",NA,27.81,682.868,4849.177,2.4,305.8,21.2,1939.6,0.01,287941.4,49.0,2.486e+01,2.399e-01,6.155e+04,1.572e+04,3.948e-01,6.669e-02,3.002e-01,4.272e-02
IT0862A,"05/07/2022",NA,27.58,684.056,4850.722,2.3,305.7,21.1,1909.1,0.01,247638.7,71.0,2.156e+01,2.089e-01,5.633e+04,7.350e+03,3.420e-01,4.621e-02,2.974e-01,1.331e-01
IT0863A,"05/07/2022",32.00,33.58,755.799,4701.330,4.8,308.3,12.4,2670.1,0.00,51998.1,339.0,9.717e+00,6.706e-02,1.378e+04,2.864e+04,9.650e-02,5.273e-02,3.191e-01,1.019e-01
IT0864A,"05/07/2022",NA,31.71,781.554,4687.533,2.4,311.0,14.8,3580.2,0.00,15863.7,138.0,4.045e+00,2.928e-02,2.123e+04,0.000e+00,3.456e-02,3.216e-02,5.240e-01,1.963e-01
IT0865A,"05/07/2022",21.00,34.49,804.491,4611.301,3.1,305.6,73.2,714.1,0.00,48514.3,81.0,1.414e+01,9.268e-02,1.053e+04,1.930e+04,1.061e-01,8.097e-02,4.907e-01,1.203e-02
IT0867A,"05/07/2022",28.00,32.76,817.483,4701.923,3.4,305.6,17.2,2872.1,0.00,40176.5,389.0,6.633e+00,4.546e-02,1.340e+04,2.323e+04,8.827e-02,3.611e-02,4.092e-01,3.004e-01
IT0868A,"05/07/2022",NA,34.00,825.122,4598.409,3.9,303.8,85.2,448.5,0.00,83870.2,22.0,1.689e+01,1.095e-01,1.340e+04,5.262e+03,2.037e-01,3.863e-02,6.746e-01,0.000e+00
IT0869A,"05/07/2022",20.00,33.97,826.806,4597.666,4.0,303.8,87.3,446.1,0.00,82906.2,18.0,1.673e+01,1.100e-01,1.523e+04,1.756e+03,1.974e-01,4.030e-02,6.497e-01,0.000e+00
IT0870A,"05/07/2022",32.00,38.20,845.069,4630.003,3.7,308.1,26.1,2484.9,0.00,18436.8,404.0,6.611e+00,4.230e-02,2.151e+04,1.236e+04,1.149e-02,5.227e-02,4.994e-01,1.167e-01
IT0871A,"05/07/2022",38.00,37.95,855.023,4623.923,3.5,308.1,27.6,2514.4,0.00,23319.9,235.0,6.386e+00,3.467e-02,1.188e+04,2.355e+04,2.992e-02,5.420e-02,4.150e-01,1.311e-01
IT0872A,"05/07/2022",26.00,37.78,861.764,4611.311,3.8,307.2,23.1,1637.9,0.00,27636.5,135.0,5.825e+00,3.216e-02,3.477e+03,1.722e+04,4.221e-02,2.024e-02,2.291e-01,1.767e-01
IT0883A,"05/07/2022",NA,27.28,686.976,4851.081,2.4,305.5,20.0,1874.2,0.00,130900.6,215.0,1.068e+01,1.060e-01,2.766e+04,4.091e+03,1.963e-01,1.987e-02,3.217e-01,2.890e-01
IT0884A,"05/07/2022",19.00,33.80,740.327,4671.400,4.4,307.3,19.9,1310.8,0.00,8595.2,531.0,7.938e-01,6.179e-03,0.000e+00,0.000e+00,1.734e-02,0.000e+00,6.224e-02,6.716e-01
IT0885A,"05/07/2022",28.00,32.26,731.772,4663.747,4.1,301.6,83.0,330.6,0.00,49187.3,28.0,1.662e+01,1.203e-01,8.043e+03,2.821e+04,8.352e-02,6.928e-02,2.166e-01,1.121e-01
IT0887A,"05/07/2022",29.00,35.18,808.674,4656.012,3.3,309.3,19.9,2338.9,0.00,66160.4,87.0,9.648e+00,6.911e-02,4.174e+03,1.699e+04,9.507e-02,8.679e-02,5.829e-01,3.943e-02
IT0888A,"05/07/2022",NA,36.97,833.033,4627.601,3.0,307.8,21.6,2231.1,0.00,29478.0,218.0,6.351e+00,4.451e-02,1.165e+04,1.711e+04,4.211e-02,5.504e-02,5.880e-01,1.585e-01
IT0889A,"05/07/2022",35.00,36.96,833.528,4627.019,3.0,307.7,21.3,2204.8,0.00,31720.7,221.0,6.503e+00,4.625e-02,1.119e+04,1.580e+04,4.666e-02,4.969e-02,5.356e-01,2.012e-01
IT0892A,"05/07/2022",17.00,22.19,687.272,4928.255,2.5,305.6,57.8,1678.7,0.00,319291.2,71.0,3.084e+01,2.713e-01,5.551e+04,3.361e+04,4.247e-01,1.463e-01,1.456e-01,5.330e-02
IT0895A,"05/07/2022",21.00,19.56,753.645,4924.420,2.3,303.5,101.9,1167.6,0.06,84055.2,1.0,1.920e+01,1.457e-01,1.646e+04,2.191e+04,1.655e-01,1.380e-01,6.393e-01,2.011e-03
IT0897A,"05/07/2022",NA,34.08,940.809,4534.661,4.3,302.2,58.2,453.7,0.00,616801.8,180.0,4.606e+01,3.625e-01,3.946e+04,3.042e+04,4.202e-01,1.256e-01,1.802e-02,7.081e-02
IT0898A,"05/07/2022",28.39,34.48,942.707,4535.862,4.4,302.4,47.8,486.8,0.00,637277.4,46.0,5.455e+01,3.969e-01,5.622e+04,4.617e+04,4.508e-01,1.826e-01,2.882e-03,3.858e-02
IT0903A,"05/07/2022",15.00,25.88,637.803,4930.661,2.1,304.7,17.8,1905.6,0.00,34141.9,163.0,7.570e+00,6.867e-02,1.126e+04,0.000e+00,7.951e-02,5.010e-02,2.984e-01,3.018e-01
IT0906A,"05/07/2022",NA,5.34,567.206,5112.996,1.2,294.1,25.3,1618.6,0.21,32170.3,302.0,5.573e+00,0.000e+00,5.831e+03,5.298e+03,6.172e-02,2.268e-02,1.183e-01,6.114e-01
IT0908A,"05/07/2022",3.42,4.27,605.371,5147.216,2.1,287.0,267.3,1138.0,0.13,10789.4,1219.0,3.280e+00,2.901e-02,1.252e+04,2.735e+03,3.947e-02,5.113e-02,1.511e-01,7.182e-01
IT0912A,"05/07/2022",NA,14.93,512.939,5004.503,0.5,307.0,148.6,2282.3,0.00,78984.9,74.0,1.544e+01,1.064e-01,1.369e+04,2.336e+04,1.720e-01,5.997e-02,6.063e-01,7.031e-02
IT0934A,"05/07/2022",NA,42.45,986.039,4569.533,5.4,308.5,15.6,1567.4,0.00,57997.7,152.0,9.211e+00,5.274e-02,7.656e+03,3.869e+04,1.242e-01,3.231e-02,4.994e-01,3.351e-02
IT0935A,"05/07/2022",NA,41.26,986.975,4546.372,3.9,304.8,15.0,1178.1,0.00,91183.0,374.0,1.359e+01,8.047e-02,1.046e+04,3.265e+04,2.110e-01,2.066e-02,3.196e-01,1.431e-01
IT0936A,"05/07/2022",NA,41.20,987.323,4545.373,3.8,304.7,15.6,1173.0,0.00,91954.9,354.0,1.346e+01,7.829e-02,1.084e+04,3.250e+04,2.081e-01,1.994e-02,3.373e-01,1.262e-01
IT0937A,"05/07/2022",NA,42.37,986.011,4568.624,5.3,308.3,15.4,1554.3,0.00,60129.3,155.0,9.221e+00,5.349e-02,7.972e+03,3.527e+04,1.331e-01,2.476e-02,4.441e-01,4.511e-02
IT0938A,"05/07/2022",NA,32.62,991.070,4518.006,3.3,303.2,58.5,533.3,0.01,131447.8,31.0,2.068e+01,1.347e-01,1.645e+04,5.011e+04,1.767e-01,3.922e-02,1.981e-02,1.337e-01
IT0940A,"05/07/2022",16.00,25.27,631.909,4949.955,1.8,306.1,43.7,1881.2,0.00,108641.8,48.0,1.825e+01,1.650e-01,2.938e+04,3.249e+04,2.180e-01,1.142e-01,5.263e-01,0.000e+00
IT0945A,"05/07/2022",NA,29.32,669.145,4860.113,2.2,306.0,23.7,2013.1,0.04,179743.8,57.0,3.194e+01,2.668e-01,1.838e+04,3.373e+04,2.511e-01,2.082e-01,2.799e-01,2.055e-01
IT0948A,"05/07/2022",NA,28.07,681.037,4848.262,2.4,306.0,21.9,1972.4,0.01,331754.4,59.0,2.847e+01,2.687e-01,6.315e+04,2.013e+04,4.433e-01,8.601e-02,2.670e-01,3.270e-03
IT0950A,"05/07/2022",NA,28.16,733.706,4816.077,4.3,306.3,33.8,2629.8,0.00,71534.3,262.0,1.104e+01,8.227e-02,2.589e+04,0.000e+00,1.323e-01,6.287e-02,3.383e-01,1.988e-01
IT0952A,"05/07/2022",27.00,33.20,770.993,4642.663,4.8,305.6,48.0,518.2,0.00,7421.9,67.0,2.538e+00,1.491e-02,0.000e+00,3.864e+04,3.124e-02,8.049e-03,6.430e-01,1.169e-01
IT0953A,"05/07/2022",31.00,35.07,790.762,4648.276,4.2,310.0,36.7,1981.4,0.00,528844.9,50.0,4.522e+01,3.466e-01,8.749e+04,3.339e+04,5.839e-01,2.397e-01,7.894e-02,0.000e+00
IT0956A,"05/07/2022",25.00,35.66,796.226,4640.139,3.9,309.5,29.3,1992.1,0.00,496771.6,50.0,3.885e+01,2.801e-01,5.172e+04,2.685e+04,5.085e-01,8.889e-02,3.076e-01,0.000e+00
IT0957A,"05/07/2022",34.00,35.64,803.343,4648.422,3.5,309.8,38.7,2210.9,0.00,90018.9,59.0,2.190e+01,1.448e-01,1.275e+04,5.564e+04,2.298e-01,1.394e-01,5.369e-01,9.049e-03
IT0963A,"05/07/2022",19.00,16.61,754.868,5043.582,3.2,302.3,76.7,628.6,0.01,151128.8,1.0,2.751e+01,2.154e-01,4.060e+04,2.794e+04,2.352e-01,2.225e-01,2.999e-01,1.280e-02
IT0978A,"05/07/2022",NA,5.17,347.334,5068.979,2.2,290.7,28.4,1729.8,0.09,4417.8,927.0,2.007e+00,1.188e-02,1.738e+04,2.168e+04,2.395e-02,8.412e-03,5.408e-02,7.788e-01
IT0979A,"05/07/2022",NA,4.97,362.902,5075.100,1.7,292.0,62.5,1753.8,0.01,1396.1,1298.0,6.766e-01,3.946e-03,1.025e+04,3.268e+03,0.000e+00,0.000e+00,1.199e-01,7.645e-01
IT0980A,"05/07/2022",NA,5.32,367.641,5065.488,1.7,294.2,103.8,2049.4,0.01,50348.8,577.0,1.054e+01,6.392e-02,1.677e+04,2.559e+04,1.323e-01,4.661e-02,1.020e-01,4.639e-01
IT0983A,"05/07/2022",7.72,5.41,369.621,5066.063,1.7,294.4,113.0,2064.7,0.01,49592.6,580.0,1.157e+01,6.697e-02,1.839e+04,3.052e+04,1.284e-01,6.958e-02,8.216e-02,4.362e-01
IT0988A,"05/07/2022",7.50,6.75,403.790,5049.969,1.1,296.2,96.7,1682.8,0.02,9605.4,312.0,3.301e+00,1.752e-02,1.300e+04,2.197e+04,3.988e-02,5.004e-03,5.353e-02,8.323e-01
IT0989A,"05/07/2022",32.00,34.74,825.193,4720.967,4.0,302.6,12.2,2844.3,0.00,1741.5,945.0,5.572e-01,3.473e-03,1.787e+04,0.000e+00,6.688e-03,0.000e+00,2.601e-01,5.915e-01
IT0991A,"05/07/2022",35.00,37.67,860.856,4628.601,3.7,306.8,23.1,2568.0,0.00,25778.3,443.0,4.769e+00,2.487e-02,1.217e+04,0.000e+00,3.197e-02,7.844e-03,3.454e-01,2.517e-01
IT0992A,"05/07/2022",27.00,40.69,889.166,4623.612,2.8,305.6,14.5,1920.0,0.00,8105.3,381.0,2.152e+00,1.162e-02,0.000e+00,9.679e+03,1.087e-02,3.335e-03,2.014e-01,3.810e-01
IT0997A,"05/07/2022",18.51,16.87,551.515,5060.450,1.4,304.1,282.1,2040.0,0.06,193591.5,253.0,3.546e+01,2.464e-01,1.618e+04,5.610e+04,3.593e-01,1.668e-01,2.517e-01,1.081e-01
IT1001A,"05/07/2022",NA,31.33,621.559,4855.646,4.0,304.4,23.4,1100.0,0.00,77827.2,19.0,1.731e+01,1.268e-01,4.055e+04,2.353e+04,2.568e-01,9.006e-02,2.127e-01,8.440e-02
IT1010A,"05/07/2022",11.80,10.30,491.597,5034.891,1.0,307.0,98.1,2515.4,0.03,70912.0,139.0,2.024e+01,1.317e-01,2.419e+04,2.293e+04,1.764e-01,9.721e-02,6.940e-01,1.395e-03
IT1011A,"05/07/2022",34.00,32.39,799.705,4718.418,3.1,308.2,17.9,3089.2,0.00,94566.9,127.0,1.548e+01,9.901e-02,3.059e+04,2.180e+04,1.954e-01,1.072e-01,3.056e-01,1.683e-01
IT1016A,"05/07/2022",22.67,16.36,515.482,5035.152,0.9,306.3,85.4,2043.0,0.04,838974.1,118.0,6.530e+01,5.090e-01,8.485e+04,1.970e+04,7.937e-01,1.582e-01,2.838e-02,0.000e+00
IT1026A,"05/07/2022",NA,23.78,495.772,4935.125,1.4,302.1,207.8,1720.4,0.00,14759.6,379.0,3.742e+00,2.276e-02,1.518e+04,2.371e+04,9.285e-02,1.122e-02,1.772e-02,7.547e-01
IT1030A,"05/07/2022",NA,23.58,729.049,4907.350,2.2,305.2,48.0,1684.4,0.01,47733.4,34.0,9.273e+00,8.791e-02,3.181e+04,0.000e+00,8.635e-02,7.097e-02,1.778e-01,4.759e-04
IT1034A,"05/07/2022",10.33,11.05,512.226,5056.376,1.1,305.5,105.2,2089.0,0.04,188563.0,226.0,3.818e+01,2.976e-01,0.000e+00,1.944e+04,4.721e-01,1.418e-01,1.058e-01,9.118e-02
IT1037A,"05/07/2022",8.76,8.36,664.448,5103.237,1.3,299.4,34.2,1800.2,0.05,92264.5,201.0,1.359e+01,9.989e-02,8.869e+03,6.173e+04,2.135e-01,2.981e-02,1.338e-01,4.616e-01
IT1041A,"05/07/2022",NA,34.64,988.252,4521.021,3.0,303.5,60.2,669.4,0.01,143725.0,47.0,1.366e+01,9.035e-02,1.756e+04,4.915e+04,1.931e-01,1.512e-02,5.742e-03,3.683e-01
IT1043A,"05/07/2022",26.00,24.34,784.592,4884.956,4.0,301.2,47.1,385.7,0.00,110936.5,5.0,2.679e+01,1.998e-01,3.415e+04,1.852e+04,2.409e-01,7.701e-02,3.017e-01,3.814e-02
IT1044A,"05/07/2022",22.00,24.35,786.422,4883.891,4.0,301.1,44.8,373.6,0.00,113031.9,6.0,2.982e+01,2.235e-01,3.196e+04,1.734e+04,2.528e-01,8.846e-02,2.541e-01,3.304e-02
IT1048A,"05/07/2022",21.00,24.85,743.544,4900.737,2.5,305.3,56.5,1729.2,0.03,97850.8,27.0,2.051e+01,1.847e-01,2.177e+04,3.404e+04,2.254e-01,1.107e-01,2.659e-01,4.502e-04
IT1065A,"05/07/2022",NA,14.34,712.816,5071.118,0.5,302.2,34.7,1641.4,0.13,78431.5,115.0,2.124e+01,1.618e-01,1.371e+04,3.461e+04,2.528e-01,9.074e-02,3.855e-02,9.011e-02
IT1071A,"05/07/2022",NA,29.28,642.726,4841.529,4.2,307.6,45.3,1946.5,0.00,56100.9,15.0,1.570e+01,1.324e-01,1.579e+04,1.560e+04,1.610e-01,1.075e-01,3.686e-01,1.019e-01
IT1078A,"05/07/2022",27.60,27.95,881.452,4227.082,2.1,303.9,21.9,340.6,0.00,507474.8,36.0,4.352e+01,3.808e-01,2.969e+04,2.417e+03,5.777e-01,7.030e-02,7.857e-02,6.836e-02
IT1079A,"05/07/2022",32.50,27.26,881.730,4228.580,2.0,303.5,25.6,304.3,0.00,512554.5,16.0,4.767e+01,4.096e-01,2.856e+04,2.160e+03,5.651e-01,8.213e-02,3.758e-02,5.195e-02
IT1090A,"05/07/2022",NA,12.11,873.203,5063.340,2.3,302.4,297.6,1845.2,0.01,190033.4,26.0,3.131e+01,2.654e-01,5.433e+04,4.368e+04,2.735e-01,1.667e-01,4.052e-03,1.527e-01
IT1091A,"05/07/2022",NA,12.04,873.778,5062.864,2.3,302.6,290.5,1867.1,0.01,181834.3,72.0,3.014e+01,2.559e-01,5.230e+04,4.547e+04,2.620e-01,1.753e-01,6.161e-03,1.806e-01
IT1097A,"05/07/2022",NA,10.56,774.319,5088.870,1.1,305.4,119.2,2042.6,0.20,23218.3,17.0,1.001e+01,8.723e-02,7.796e+03,1.309e+04,1.404e-01,5.133e-02,5.154e-01,0.000e+00
IT1099A,"05/07/2022",NA,9.30,783.438,5096.359,0.5,305.5,108.5,2197.3,0.07,79987.9,26.0,2.177e+01,1.953e-01,2.526e+04,1.601e+04,3.236e-01,1.453e-01,2.647e-01,8.937e-03
IT1104A,"05/07/2022",21.16,14.59,511.544,5003.574,0.4,307.1,155.7,2297.2,0.00,76937.8,70.0,1.466e+01,9.931e-02,1.077e+04,2.701e+04,1.710e-01,5.302e-02,6.062e-01,8.317e-02
IT1105A,"05/07/2022",17.00,24.20,605.737,4960.306,1.1,304.9,49.0,1550.4,0.01,147058.1,64.0,2.476e+01,1.907e-01,1.226e+04,4.405e+04,2.707e-01,1.626e-01,5.396e-01,1.122e-02
IT1107A,"05/07/2022",NA,9.52,766.883,5096.034,2.2,302.7,36.9,1689.1,0.42,29868.5,45.0,8.174e+00,7.331e-02,1.001e+04,0.000e+00,1.433e-01,3.923e-02,3.064e-01,1.968e-01
